"subj_idx","match","val","id","stim","response","rt"
7310,"mismatch","Bad","Self",0,1,0.5279
7310,"match","Good","Self",1,1,0.548
7310,"mismatch","Good","Self",0,0,0.8202
7310,"match","Good","Self",1,1,0.5983
7310,"mismatch","Bad","Self",0,0,0.6605
7310,"mismatch","Bad","Other",0,0,0.5906
7310,"match","Good","Other",1,1,0.4626
7310,"match","Good","Self",1,1,0.5688
7310,"match","Bad","Other",1,0,0.5889
7310,"match","Good","Other",1,1,0.437
7310,"mismatch","Bad","Other",0,0,0.8851
7310,"match","Good","Self",1,1,0.4673
7310,"mismatch","Good","Self",0,0,0.7954
7310,"match","Good","Other",1,1,0.4755
7310,"mismatch","Good","Other",0,0,0.5476
7310,"mismatch","Good","Other",0,0,0.5477
7310,"mismatch","Good","Self",0,0,0.8679
7310,"match","Bad","Self",1,1,0.644
7310,"mismatch","Bad","Self",0,0,0.5061
7310,"mismatch","Bad","Other",0,0,0.8363
7310,"match","Good","Other",1,1,0.4684
7310,"match","Bad","Other",1,0,0.4925
7310,"mismatch","Bad","Self",0,0,0.5846
7310,"match","Good","Other",1,1,0.5388
7310,"match","Bad","Other",1,1,0.6369
7310,"match","Good","Self",1,1,0.653
7310,"mismatch","Bad","Self",0,0,0.5371
7310,"mismatch","Bad","Other",0,0,0.6612
7310,"match","Bad","Self",1,1,0.7513
7310,"mismatch","Good","Other",0,0,0.5434
7310,"match","Good","Self",1,1,0.6016
7310,"match","Bad","Self",1,1,0.5677
7310,"match","Bad","Other",1,1,0.6358
7310,"mismatch","Good","Self",0,0,0.604
7310,"match","Good","Other",1,1,0.5621
7310,"mismatch","Bad","Self",0,0,0.6642
7310,"mismatch","Good","Self",0,0,0.7463
7310,"mismatch","Bad","Other",0,0,0.6764
7310,"match","Good","Self",1,1,0.4846
7310,"mismatch","Bad","Self",0,0,0.5386
7310,"mismatch","Good","Self",0,0,0.6527
7310,"mismatch","Good","Other",0,0,0.5369
7310,"mismatch","Good","Other",0,0,0.5331
7310,"match","Good","Self",1,1,0.5771
7310,"match","Bad","Self",1,0,0.5872
7310,"mismatch","Good","Other",0,0,0.5953
7310,"match","Good","Self",1,1,0.6915
7310,"match","Bad","Self",1,1,0.6796
7310,"match","Good","Other",1,1,0.5257
7310,"match","Bad","Other",1,1,0.5959
7310,"mismatch","Bad","Self",0,1,0.5319
7310,"match","Bad","Other",1,1,0.7361
7310,"match","Good","Other",1,1,0.4842
7310,"match","Bad","Self",1,0,0.8903
7310,"mismatch","Good","Self",0,0,0.5985
7310,"match","Bad","Other",1,1,0.5326
7310,"mismatch","Bad","Other",0,0,0.5767
7310,"mismatch","Bad","Other",0,0,0.6288
7310,"match","Bad","Self",1,1,0.7859
7310,"match","Bad","Other",1,1,0.5561
7310,"mismatch","Bad","Self",0,0,0.6682
7310,"mismatch","Good","Self",0,0,0.8363
7310,"match","Bad","Self",1,1,0.6604
7310,"match","Bad","Other",1,1,0.5906
7310,"match","Bad","Self",1,1,0.7667
7310,"match","Good","Other",1,1,0.4848
7310,"mismatch","Good","Other",0,0,0.6509
7310,"mismatch","Bad","Other",0,0,0.6471
7310,"mismatch","Bad","Other",0,0,0.6211
7310,"mismatch","Good","Self",0,0,0.6235
7310,"mismatch","Bad","Self",0,0,0.6255
7310,"match","Bad","Other",1,1,0.6995
7310,"mismatch","Bad","Other",0,0,0.5176
7310,"mismatch","Good","Other",0,0,0.6197
7310,"match","Good","Self",1,1,0.4939
7310,"mismatch","Bad","Self",0,0,0.5381
7310,"match","Good","Other",1,1,0.4602
7310,"match","Good","Self",1,0,0.6542
7310,"match","Good","Other",1,1,0.4664
7310,"match","Good","Self",1,1,0.4605
7310,"mismatch","Good","Other",0,0,0.5426
7310,"mismatch","Good","Self",0,0,0.7447
7310,"match","Good","Self",1,1,0.6588
7310,"match","Bad","Other",1,1,0.7409
7310,"match","Good","Other",1,1,0.5431
7310,"mismatch","Bad","Self",0,0,0.6653
7310,"match","Bad","Self",1,1,0.8033
7310,"mismatch","Good","Other",0,0,0.5374
7310,"match","Good","Self",1,1,0.5716
7310,"mismatch","Bad","Other",0,0,0.6157
7310,"match","Bad","Other",1,1,0.7158
7310,"match","Good","Other",1,1,0.5399
7310,"match","Good","Other",1,1,0.51
7310,"mismatch","Bad","Other",0,0,0.5582
7310,"match","Bad","Other",1,1,0.5243
7310,"match","Bad","Self",1,1,0.6104
7310,"mismatch","Good","Self",0,0,0.6065
7310,"mismatch","Good","Other",0,0,0.5487
7310,"match","Good","Self",1,1,0.4368
7310,"mismatch","Bad","Other",0,0,0.677
7310,"match","Bad","Self",1,1,0.557
7310,"mismatch","Good","Other",0,0,0.5331
7310,"mismatch","Bad","Self",0,0,0.6572
7310,"mismatch","Bad","Self",0,0,0.9794
7310,"mismatch","Good","Self",0,0,0.7495
7310,"mismatch","Good","Self",0,0,0.6776
7310,"mismatch","Bad","Other",0,0,0.5919
7310,"mismatch","Bad","Other",0,0,0.6161
7310,"match","Good","Self",1,1,0.4922
7310,"match","Bad","Self",1,1,0.6482
7310,"match","Good","Self",1,1,0.4764
7310,"mismatch","Good","Self",0,1,0.4926
7310,"mismatch","Good","Other",0,0,0.5367
7310,"match","Good","Other",1,1,0.5407
7310,"mismatch","Good","Self",0,0,0.759
7310,"match","Bad","Self",1,1,0.517
7310,"match","Good","Self",1,1,0.5091
7310,"match","Good","Other",1,1,0.4932
7310,"mismatch","Bad","Self",0,0,0.6173
7310,"mismatch","Bad","Self",0,0,0.7235
7310,"match","Bad","Other",1,0,0.5537
7310,"match","Bad","Other",1,0,0.5697
7310,"mismatch","Good","Other",0,0,0.5819
7310,"mismatch","Bad","Self",0,0,0.5759
7310,"mismatch","Good","Self",0,0,0.6921
7310,"match","Bad","Self",1,1,0.5842
7310,"match","Bad","Other",1,1,0.6503
7310,"mismatch","Bad","Other",0,0,0.6865
7310,"match","Good","Other",1,1,0.5325
7310,"mismatch","Good","Other",0,0,0.5127
7310,"mismatch","Good","Self",0,0,0.6409
7310,"match","Good","Other",1,1,0.4949
7310,"match","Good","Self",1,0,0.699
7310,"match","Bad","Self",1,1,0.7572
7310,"mismatch","Good","Other",0,0,0.5714
7310,"match","Bad","Self",1,1,0.5994
7310,"mismatch","Good","Other",0,0,0.6536
7310,"match","Good","Other",1,1,0.5856
7310,"match","Bad","Other",1,1,0.4758
7310,"mismatch","Bad","Other",0,0,0.5719
7310,"mismatch","Good","Self",0,0,0.624
7310,"mismatch","Bad","Self",0,0,0.7621
7310,"match","Good","Self",1,1,0.5283
7310,"mismatch","Good","Self",0,0,0.5804
7310,"match","Good","Self",1,1,0.8145
7310,"mismatch","Bad","Self",0,0,0.6587
7310,"mismatch","Bad","Self",0,1,1.0208
7310,"match","Good","Other",1,1,0.687
7310,"mismatch","Good","Other",0,0,0.645
7310,"mismatch","Bad","Other",0,0,0.6432
7310,"match","Bad","Other",1,1,0.6173
7310,"mismatch","Bad","Other",0,0,0.5954
7310,"match","Bad","Other",1,1,0.5235
7310,"match","Bad","Self",1,1,0.6576
7310,"mismatch","Good","Other",0,0,0.6437
7310,"match","Good","Self",1,1,0.626
7310,"mismatch","Bad","Other",0,0,0.956
7310,"mismatch","Bad","Self",0,0,0.6201
7310,"mismatch","Bad","Self",0,0,0.9183
7310,"mismatch","Good","Self",0,0,0.6444
7310,"match","Good","Self",1,1,0.4905
7310,"mismatch","Good","Other",0,0,0.5347
7310,"match","Good","Other",1,1,0.5948
7310,"mismatch","Good","Other",0,0,0.6189
7310,"mismatch","Good","Self",0,0,0.549
7310,"match","Bad","Other",1,1,0.6291
7310,"match","Good","Other",1,1,0.5332
7310,"match","Bad","Self",1,1,0.6414
7310,"match","Bad","Other",1,1,0.5915
7310,"mismatch","Bad","Other",0,0,0.5036
7310,"match","Bad","Other",1,1,0.5457
7310,"mismatch","Good","Self",0,0,0.6358
7310,"match","Bad","Self",1,1,0.6359
7310,"match","Good","Self",1,1,0.6601
7310,"mismatch","Bad","Self",0,0,0.6542
7310,"mismatch","Bad","Other",0,0,0.6424
7310,"match","Bad","Self",1,1,0.5284
7310,"match","Good","Other",1,1,0.5086
7310,"match","Bad","Self",1,1,0.6016
7310,"match","Good","Other",1,1,0.4876
7310,"mismatch","Bad","Self",0,0,0.5397
7310,"mismatch","Good","Other",0,0,0.9419
7310,"match","Bad","Self",1,1,0.744
7310,"match","Bad","Self",1,1,0.5941
7310,"mismatch","Bad","Self",0,0,0.5542
7310,"match","Good","Self",1,1,0.5063
7310,"mismatch","Good","Self",0,0,0.5565
7310,"match","Bad","Other",1,1,0.6366
7310,"match","Bad","Other",1,1,0.5007
7310,"mismatch","Good","Self",0,0,0.7508
7310,"mismatch","Good","Self",0,0,0.679
7310,"mismatch","Good","Other",0,0,0.7251
7310,"mismatch","Bad","Self",0,0,0.6032
7310,"match","Good","Self",1,1,0.5135
7310,"mismatch","Bad","Other",0,0,0.5374
7310,"match","Good","Other",1,1,0.4355
7310,"mismatch","Bad","Other",0,0,0.5397
7310,"match","Good","Self",1,1,0.6058
7310,"mismatch","Good","Other",0,0,0.4839
7310,"mismatch","Bad","Other",0,0,0.522
7310,"match","Good","Other",1,1,0.5522
7310,"match","Bad","Other",1,1,0.7203
7310,"match","Bad","Other",1,1,0.6464
7310,"match","Good","Self",1,1,0.5565
7310,"mismatch","Bad","Other",0,0,0.5887
7310,"mismatch","Good","Other",0,0,0.5247
7310,"match","Good","Other",1,1,0.5389
7310,"mismatch","Bad","Self",0,0,0.6931
7310,"match","Good","Other",1,1,0.5051
7310,"match","Bad","Self",1,1,0.5872
7310,"mismatch","Good","Self",0,0,0.6193
7310,"match","Bad","Other",1,1,0.6295
7310,"match","Good","Other",1,1,0.5096
7310,"match","Good","Self",1,1,0.4937
7310,"mismatch","Good","Self",0,0,0.5378
7310,"mismatch","Good","Other",0,0,0.6039
7310,"match","Bad","Other",1,1,0.562
7310,"mismatch","Good","Self",0,0,0.5282
7310,"match","Good","Self",1,1,0.5003
7310,"match","Bad","Self",1,1,0.5904
7310,"mismatch","Bad","Other",0,0,0.6625
7310,"mismatch","Bad","Other",0,0,0.5766
7310,"mismatch","Bad","Self",0,0,0.5489
7310,"mismatch","Good","Other",0,0,0.5809
7310,"mismatch","Bad","Self",0,0,0.527
7310,"match","Bad","Self",1,1,0.9811
7310,"match","Good","Other",1,1,0.6829
7310,"match","Good","Self",1,1,0.601
7310,"mismatch","Bad","Self",0,0,0.6711
7310,"mismatch","Bad","Other",0,0,0.7351
7310,"match","Good","Other",1,1,0.4434
7310,"mismatch","Good","Self",0,0,0.8095
7310,"mismatch","Bad","Other",0,0,0.5416
7310,"mismatch","Good","Other",0,0,0.6077
7310,"match","Bad","Self",1,1,0.6999
7310,"mismatch","Bad","Other",0,0,0.526
7310,"mismatch","Good","Self",0,0,0.8041
7310,"match","Good","Self",1,1,0.6342
7310,"mismatch","Good","Self",0,0,0.6344
7310,"match","Bad","Self",1,1,0.5545
7310,"match","Good","Other",1,1,0.7386
7310,"mismatch","Bad","Self",0,0,0.7167
7310,"match","Bad","Other",1,1,0.6288
7310,"mismatch","Good","Other",0,0,0.557
7310,"mismatch","Bad","Self",0,0,0.7332
7310,"mismatch","Good","Other",0,0,0.6653
7310,"match","Bad","Other",1,1,0.5793
7310,"match","Good","Self",1,1,0.5814
7310,"match","Bad","Other",1,1,0.5756
7310,"match","Bad","Self",1,1,0.8037
7310,"match","Bad","Self",1,1,0.5858
7310,"mismatch","Good","Other",0,0,0.8599
7310,"mismatch","Good","Self",0,0,0.8221
7310,"mismatch","Good","Other",0,0,0.6083
7310,"match","Good","Self",1,1,0.5003
7310,"mismatch","Bad","Other",0,0,0.8385
7310,"match","Bad","Other",1,1,0.5886
7310,"match","Bad","Self",1,1,0.6448
7310,"match","Good","Self",1,1,0.4669
7310,"mismatch","Bad","Self",0,0,0.5969
7310,"mismatch","Good","Self",0,1,0.509
7310,"mismatch","Good","Self",0,0,0.6612
7310,"mismatch","Bad","Other",0,0,0.6233
7310,"mismatch","Bad","Self",0,0,0.7854
7310,"mismatch","Good","Other",0,0,0.4996
7310,"match","Bad","Other",1,1,0.6216
7310,"mismatch","Bad","Self",0,0,0.5998
7310,"match","Good","Other",1,1,0.6139
7310,"match","Bad","Self",1,1,0.65
7310,"match","Good","Other",1,0,0.5501
7310,"mismatch","Bad","Other",0,0,0.5903
7310,"match","Good","Self",1,1,0.5184
7310,"match","Good","Other",1,1,0.8049
7310,"match","Bad","Other",1,1,0.5867
7310,"mismatch","Bad","Other",0,0,0.5917
7310,"mismatch","Good","Other",0,0,0.5838
7310,"mismatch","Good","Other",0,0,0.6099
7310,"match","Good","Other",1,1,0.4461
7310,"mismatch","Good","Self",0,1,0.4842
7310,"match","Bad","Other",1,1,0.6262
7310,"match","Good","Other",1,1,0.5404
7310,"mismatch","Bad","Self",0,0,0.5106
7310,"match","Bad","Other",1,1,0.6466
7310,"match","Bad","Other",1,1,0.6768
7310,"mismatch","Bad","Self",0,0,0.5569
7310,"mismatch","Good","Self",0,0,0.805
7310,"match","Bad","Self",1,1,0.6671
7310,"match","Good","Self",1,1,0.5074
7310,"mismatch","Good","Self",0,0,0.6194
7310,"mismatch","Bad","Self",0,0,0.5735
7310,"mismatch","Good","Other",0,0,0.5376
7310,"match","Good","Self",1,1,0.5238
7310,"match","Good","Self",1,1,0.6819
7310,"match","Bad","Self",1,1,0.744
7310,"mismatch","Bad","Other",0,0,0.5621
7310,"mismatch","Bad","Other",0,0,0.5682
7310,"match","Good","Other",1,1,0.5563
7310,"match","Bad","Self",1,1,0.6605
7310,"match","Good","Self",1,1,0.5346
7310,"mismatch","Bad","Self",0,0,0.6587
7310,"match","Bad","Self",1,1,0.7408
7310,"match","Bad","Other",1,1,0.575
7310,"mismatch","Good","Self",0,0,0.9151
7310,"mismatch","Bad","Other",0,0,0.7792
7310,"mismatch","Bad","Self",0,1,0.7574
7310,"match","Bad","Other",1,1,0.5394
7310,"match","Bad","Self",1,1,0.7416
7310,"mismatch","Good","Other",0,0,0.5758
7310,"mismatch","Bad","Other",0,0,0.6198
7310,"mismatch","Good","Other",0,0,0.838
7310,"match","Bad","Other",1,1,0.5641
7310,"mismatch","Good","Other",0,0,0.7062
7310,"match","Good","Self",1,1,0.5804
7310,"match","Good","Self",1,1,0.6625
7310,"match","Good","Other",1,0,0.5526
7310,"mismatch","Bad","Other",0,0,0.6327
7310,"mismatch","Good","Self",0,0,0.8089
7310,"mismatch","Good","Self",0,0,0.6049
7310,"mismatch","Bad","Self",0,0,0.6111
7310,"match","Good","Other",1,1,0.5273
7310,"match","Good","Other",1,1,0.6914
7310,"match","Bad","Self",1,1,0.7354
7310,"mismatch","Good","Self",0,0,0.5964
7310,"match","Bad","Self",1,1,0.5484
7310,"mismatch","Bad","Self",0,0,0.5165
7310,"match","Bad","Self",1,1,0.6207
7310,"mismatch","Good","Other",0,1,0.4229
7310,"match","Bad","Other",1,1,0.5769
7310,"mismatch","Bad","Self",0,0,0.5971
7310,"match","Bad","Self",1,1,0.6831
7310,"match","Good","Self",1,1,0.5293
7310,"match","Good","Other",1,1,0.5734
7310,"match","Good","Self",1,1,0.7055
7310,"mismatch","Bad","Other",0,0,0.6437
7310,"mismatch","Good","Self",0,0,0.7378
7310,"mismatch","Good","Other",0,0,0.6519
7310,"mismatch","Good","Other",0,0,0.7041
7310,"match","Good","Self",1,1,0.5142
7310,"mismatch","Bad","Other",0,0,0.6182
7310,"match","Good","Other",1,1,0.6364
7310,"mismatch","Bad","Self",0,0,0.5887
7310,"mismatch","Bad","Other",0,0,0.5086
7310,"match","Bad","Other",1,0,0.5407
7310,"match","Good","Other",1,1,0.6389
7310,"match","Bad","Other",1,1,0.549
7310,"mismatch","Good","Self",0,0,0.629
7310,"mismatch","Bad","Other",0,0,0.5332
7310,"mismatch","Good","Other",0,0,0.7933
7310,"mismatch","Bad","Self",0,0,0.5135
7310,"mismatch","Good","Self",0,0,0.8016
7310,"match","Bad","Self",1,1,0.5998
7310,"mismatch","Bad","Self",0,0,0.5259
7310,"mismatch","Good","Self",0,0,0.6599
7310,"mismatch","Bad","Other",0,0,0.7901
7310,"match","Bad","Self",1,1,0.6302
7310,"match","Bad","Other",1,1,0.6864
7310,"mismatch","Bad","Self",0,0,0.5485
7310,"match","Good","Other",1,1,0.4526
7310,"mismatch","Good","Other",0,0,0.5287
7310,"match","Good","Self",1,1,0.5308
7310,"match","Bad","Self",1,1,0.823
7310,"match","Bad","Other",1,1,0.6011
7310,"mismatch","Good","Self",0,0,0.6952
7310,"match","Bad","Other",1,1,0.6033
7310,"mismatch","Bad","Other",0,0,0.5454
7310,"match","Good","Other",1,1,0.4915
7310,"match","Good","Other",1,1,0.5597
7310,"match","Good","Self",1,1,0.5818
7310,"mismatch","Good","Other",0,0,0.6799
7310,"match","Good","Self",1,1,0.5181
7310,"mismatch","Good","Self",0,0,0.5084
7310,"match","Good","Other",1,1,0.4205
7310,"match","Bad","Self",1,1,0.5746
7310,"match","Bad","Other",1,1,0.5868
7310,"mismatch","Bad","Other",0,0,0.5809
7310,"match","Bad","Other",1,1,0.527
7310,"mismatch","Bad","Other",0,0,0.5731
7310,"mismatch","Good","Self",0,1,0.4573
7310,"match","Bad","Self",1,1,0.7073
7310,"mismatch","Good","Other",0,0,0.5875
7310,"mismatch","Bad","Self",0,0,0.5796
7310,"mismatch","Bad","Self",0,0,0.5257
7310,"match","Good","Other",1,1,0.5318
7310,"mismatch","Good","Other",0,0,0.5359
7310,"match","Bad","Self",1,1,0.612
7310,"match","Good","Self",1,1,0.6403
7310,"match","Good","Self",1,1,0.7903
7310,"mismatch","Good","Other",0,0,0.6545
7310,"match","Good","Self",1,1,0.4666
7310,"match","Good","Other",1,1,0.4847
7310,"match","Bad","Other",1,1,0.6108
7310,"mismatch","Good","Self",0,1,0.4629
7310,"mismatch","Bad","Other",0,0,1.017
7310,"mismatch","Bad","Self",0,0,0.6771
7310,"mismatch","Good","Self",0,0,0.6273
7310,"mismatch","Bad","Self",0,0,0.6274
7310,"match","Good","Other",1,1,0.476
7310,"match","Bad","Self",1,1,0.6117
7310,"mismatch","Bad","Other",0,0,0.5997
7310,"match","Good","Other",1,1,0.6619
7310,"match","Bad","Other",1,1,0.616
7310,"mismatch","Good","Self",0,0,0.7641
7310,"mismatch","Good","Self",0,0,0.7223
7310,"mismatch","Bad","Other",0,0,0.8561
7310,"match","Bad","Other",1,1,0.6605
7310,"match","Bad","Self",1,1,0.8547
7310,"match","Good","Self",1,1,0.6348
7310,"match","Good","Other",1,1,0.7149
7310,"mismatch","Bad","Self",0,0,0.675
7310,"mismatch","Bad","Other",0,0,0.8591
7310,"match","Good","Self",1,1,0.6453
7310,"mismatch","Good","Other",0,0,0.6676
7310,"match","Good","Self",1,1,0.5396
7310,"match","Bad","Other",1,1,0.5737
7310,"match","Bad","Self",1,1,0.5218
7310,"mismatch","Good","Other",0,0,0.5199
7310,"mismatch","Good","Other",0,0,0.574
7310,"mismatch","Bad","Self",0,0,0.6021
7310,"match","Bad","Other",1,1,0.5502
7310,"mismatch","Bad","Self",0,0,0.5343
7310,"mismatch","Bad","Other",0,0,0.5784
7310,"mismatch","Good","Self",0,0,0.6606
7310,"mismatch","Good","Other",0,0,0.6946
7310,"match","Good","Self",1,1,0.5789
7310,"mismatch","Bad","Other",0,0,0.5249
7310,"mismatch","Good","Self",0,0,0.619
7310,"match","Good","Other",1,1,0.5892
7310,"match","Good","Self",1,0,0.5013
7310,"match","Bad","Other",1,1,0.5514
7310,"mismatch","Good","Self",0,0,0.5595
7310,"mismatch","Good","Other",0,0,0.5976
7310,"match","Good","Other",1,1,0.5718
7310,"match","Bad","Other",1,1,0.5839
7310,"mismatch","Bad","Self",0,0,0.466
7310,"mismatch","Bad","Other",0,0,0.7721
7310,"match","Good","Self",1,1,0.5843
7310,"mismatch","Bad","Self",0,0,0.5783
7310,"match","Bad","Self",1,1,0.6685
7310,"match","Bad","Self",1,1,0.6206
7310,"match","Bad","Self",1,1,0.6488
7310,"match","Good","Other",1,1,0.605
7310,"mismatch","Bad","Other",0,0,0.7311
7310,"match","Bad","Self",1,1,0.5752
7310,"mismatch","Bad","Other",0,0,0.6833
7310,"mismatch","Bad","Other",0,0,0.6975
7310,"match","Good","Other",1,1,0.6997
7310,"mismatch","Good","Other",0,0,0.5418
7310,"mismatch","Bad","Self",0,0,0.6639
7310,"mismatch","Good","Self",0,0,0.61
7310,"mismatch","Good","Self",0,0,0.5421
7310,"match","Bad","Other",1,1,0.5842
7310,"mismatch","Good","Self",0,0,0.6203
7310,"match","Bad","Other",1,1,0.5745
7310,"match","Good","Self",1,1,0.7226
7310,"mismatch","Bad","Self",0,0,0.6566
7310,"match","Bad","Self",1,1,0.6927
7310,"match","Good","Self",1,1,0.489
7310,"match","Good","Other",1,1,0.7091
7310,"match","Good","Self",1,1,0.4772
7310,"mismatch","Good","Other",0,0,0.5474
7310,"match","Bad","Self",1,1,0.5235
7310,"match","Bad","Other",1,1,0.7535
7310,"match","Good","Other",1,1,0.5058
7310,"mismatch","Bad","Self",0,0,0.6278
7310,"mismatch","Good","Other",0,0,0.6679
7311,"mismatch","Good","Self",0,0,0.5358
7311,"mismatch","Good","Other",0,0,0.5793
7311,"match","Good","Other",1,1,0.4716
7311,"mismatch","Bad","Self",0,0,0.4379
7311,"match","Good","Other",1,1,0.5912
7311,"match","Bad","Self",1,1,0.3918
7311,"match","Bad","Other",1,0,0.5124
7311,"match","Bad","Other",1,1,0.4673
7311,"mismatch","Bad","Self",0,0,0.4293
7311,"match","Bad","Self",1,1,0.4026
7311,"match","Good","Self",1,0,0.5593
7311,"mismatch","Good","Self",0,1,0.4992
7311,"match","Good","Other",1,1,0.5058
7311,"mismatch","Good","Other",0,0,0.5648
7311,"mismatch","Bad","Self",0,1,0.3888
7311,"mismatch","Bad","Other",0,1,0.4934
7311,"match","Bad","Self",1,1,0.4121
7311,"mismatch","Good","Other",0,0,0.5171
7311,"mismatch","Good","Self",0,0,0.7803
7311,"mismatch","Bad","Other",0,1,0.5606
7311,"match","Bad","Other",1,1,0.7004
7311,"match","Good","Self",1,1,0.6351
7311,"mismatch","Bad","Other",0,0,0.5967
7311,"match","Good","Self",1,1,0.5011
7311,"match","Good","Self",1,1,0.6198
7311,"match","Bad","Other",1,1,0.6129
7311,"match","Bad","Self",1,1,0.4379
7311,"mismatch","Bad","Self",0,1,0.5115
7311,"match","Good","Other",1,1,0.4503
7311,"mismatch","Good","Other",0,1,0.424
7311,"mismatch","Bad","Self",0,1,0.3814
7311,"mismatch","Bad","Other",0,1,0.4576
7311,"match","Bad","Other",1,1,0.6276
7311,"match","Bad","Self",1,1,0.5289
